run_accession	experiment_title	sample_accession	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	last_updated	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sample_description	sra_galaxy	sample_prep_interval	fastq_md5	secondary_study_accession	experimental_protocol	read_count	study_title	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	sample_title	host_genotype	host_phenotype	environmental_medium	cultivar	instrument_model	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	base_count	library_strategy	restriction_site	serovar	investigation_type	location	library_source	sra_ftp	age	library_layout	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	tag	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	secondary_sample_accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	first_public	transposase_protocol	study_alias
SRR1172621	Illumina HiSeq 2000 paired end sequencing: Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-319697' containing sample 'DAR5818'	SAMN02403906	Staphylococcus aureus DAR5818	SRA140819					RANDOM						2020-05-22							332992276								204842387;208535318	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR117/001/SRR1172621											ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/001/SRR1172621/SRR1172621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/001/SRR1172621/SRR1172621_2.fastq.gz								Generic	Generic sample from Staphylococcus aureus DAR5818	ftp.sra.ebi.ac.uk/vol1/srr/SRR117/001/SRR1172621		e23e590e89916a3d466884be15e74bbf;51f587336132e19c3859f7564e8edf43	SRP038278		2379532	MRSA USA100						2002-12-31		Generic sample from Staphylococcus aureus DAR5818					Illumina HiSeq 2000							Illumina HiSeq 2000 paired end sequencing: Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-319697' containing sample 'DAR5818'	25			9606			288cd5c74ac75ac3b682bdbda8cae7ec		ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/001/SRR1172621/SRR1172621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/001/SRR1172621/SRR1172621_2.fastq.gz					480665464	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR117/001/SRR1172621		PAIRED										dcc_compare									180			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/001/SRR1172621/SRR1172621_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/001/SRR1172621/SRR1172621_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1280;1422356			DAR5818		2002-01-01			C37FJACXX140131.5.tagged_657.bam						2002	2520496.WR39314.Pond-319697.C37FJACXX140131.P		BI				Homo sapiens	Pond-319697	pathogen;pathogen:bacterium	2014-04-16		DAR5818	SRX473208	Staphylococcus aureus DAR5818		1422356	PRJNA228446						Homo sapiens		SRR1172621	SRS559560											2014-04-16		PRJNA228446						blood
SRR1175239	Illumina HiSeq 2000 paired end sequencing: Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-319697' containing sample 'DAR5818'	SAMN02403906	Staphylococcus aureus DAR5818	SRA140819					RANDOM						2020-05-23							329907429								202849462;206669082	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR117/009/SRR1175239											ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/009/SRR1175239/SRR1175239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/009/SRR1175239/SRR1175239_2.fastq.gz								Generic	Generic sample from Staphylococcus aureus DAR5818	ftp.sra.ebi.ac.uk/vol1/srr/SRR117/009/SRR1175239		80b1c9a3ea6078a5da50018ffb7782b1;37acdfe5e8a7f943c875493f851038e3	SRP038278		2360415	MRSA USA100						2002-12-31		Generic sample from Staphylococcus aureus DAR5818					Illumina HiSeq 2000							Illumina HiSeq 2000 paired end sequencing: Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-319697' containing sample 'DAR5818'	25			9606			c02df88cf813a75c8dc8b3d02f71c2ac		ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/009/SRR1175239/SRR1175239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/009/SRR1175239/SRR1175239_2.fastq.gz					476803830	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR117/009/SRR1175239		PAIRED										dcc_compare									180			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/009/SRR1175239/SRR1175239_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/009/SRR1175239/SRR1175239_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1280;1422356			DAR5818		2002-01-01			C37FJACXX140131.6.tagged_657.bam						2002	2520496.WR39314.Pond-319697.C37FJACXX140131.P		BI				Homo sapiens	Pond-319697	pathogen;pathogen:bacterium	2014-04-16		DAR5818	SRX473208	Staphylococcus aureus DAR5818		1422356	PRJNA228446						Homo sapiens		SRR1175239	SRS559560											2014-04-16		PRJNA228446						blood
SRR136564	454 GS FLX sequencing: Whole genome based sequencing of Escherichia albertii strains using 454 Technology.	SAMN00013198	Escherichia albertii strain:multiple	SRA009636					RANDOM						2015-06-19							129231792								34270046	LS454				fasp.sra.ebi.ac.uk:/vol1/srr/SRR136/SRR136564											ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/SRR136564/SRR136564.fastq.gz							missing	Generic	Generic sample from Escherichia albertii B090	ftp.sra.ebi.ac.uk/vol1/srr/SRR136/SRR136564		977d0fafeb3f027951d659d9c5874ed2	SRP001136		208884	Escherichia albertii								Generic sample from Escherichia albertii B090					454 GS FLX							454 GS FLX sequencing: Whole genome based sequencing of Escherichia albertii strains using 454 Technology.							f5c85b7d839200c23913533086779834		ftp.sra.ebi.ac.uk/vol1/fastq/SRR136/SRR136564/SRR136564.fastq.gz					60435720	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR136/SRR136564		SINGLE										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR136/SRR136564/SRR136564.fastq.gz	1;131567;2;1224;1236;91347;543;561;208962;550692			BROAD:SEQUENCING_SAMPLE:25762.0					645396081001.1.TCAG_UNMATCHED.sff							12860.WR17243.454-1520.645396081001.S.UNMATCHED		BI					454-1520	pathogen;pathogen:bacterium	2011-03-28		B090	SRX003388	Escherichia albertii B090		550692	PRJNA38065								SRR136564	SRS005067											2011-03-28		G1653_Evolution_of_Antibiotic_Resistance						Gymnorhina tibicen, ACT, Australia
SRR1522511	Illumina HiSeq 2500 sequencing: WGS of S. aureus : Sample TMHS-SA-245	SAMN02865256	Staphylococcus aureus	SRA172275					RANDOM						2016-06-28							83649310								116172586	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR152/001/SRR1522511											ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/001/SRR1522511/SRR1522511.fastq.gz							USA: Houston	Microbe, viral or environmental	Microbe sample from Staphylococcus aureus	ftp.sra.ebi.ac.uk/vol1/srr/SRR152/001/SRR1522511		39465cf7d77e5b09f3a739c2ee0f768a	SRP044710		2911596	Staphylococcus aureus subsp. aureus Genome sequencing						2011-01-09		Microbe sample from Staphylococcus aureus					Illumina HiSeq 2500							Illumina HiSeq 2500 sequencing: WGS of S. aureus : Sample TMHS-SA-245				9606			5ad0610878543e507aab5e86cb22670b		ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/001/SRR1522511/SRR1522511.fastq.gz					131021820	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR152/001/SRR1522511		SINGLE										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR152/001/SRR1522511/SRR1522511.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1280			TMHS-SA-245		2011-01-09			TMHS-SA-245.fastq						9/1/11	TMHS-SA-245		Houston Methodist Hospital				Homo sapiens	TMHS-SA-245	pathogen;pathogen:bacterium;pathogen:priority	2014-10-15		TMHS-SA-245	SRX659047	Staphylococcus aureus		1280	PRJNA252378						Homo sapiens		SRR1522511	SRS664097											2014-10-22		PRJNA252378						Tissue
SRR1522630	Illumina HiSeq 2500 sequencing: WGS of S. aureus : Sample TMHS-SA-346	SAMN02865355	Staphylococcus aureus	SRA172275					RANDOM						2016-06-28							1536325354								1870564034	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR152/000/SRR1522630											ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/000/SRR1522630/SRR1522630.fastq.gz							USA: Houston	Microbe, viral or environmental	Microbe sample from Staphylococcus aureus	ftp.sra.ebi.ac.uk/vol1/srr/SRR152/000/SRR1522630		995eecf4b22197a16f57c50d24a62009	SRP044710		21636538	Staphylococcus aureus subsp. aureus Genome sequencing						2011-10-24		Microbe sample from Staphylococcus aureus					Illumina HiSeq 2500							Illumina HiSeq 2500 sequencing: WGS of S. aureus : Sample TMHS-SA-346				9606			16b5824c9250afed83672100c6df5692		ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/000/SRR1522630/SRR1522630.fastq.gz					2185290338	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR152/000/SRR1522630		SINGLE										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR152/000/SRR1522630/SRR1522630.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1280			TMHS-SA-346		2011-10-23			TMHS-SA-346-101nt.fastq						10/24/11	TMHS-SA-346-101nt		Houston Methodist Hospital				Homo sapiens	TMHS-SA-346-101nt	pathogen;pathogen:bacterium;pathogen:priority	2014-10-15		TMHS-SA-346	SRX659166	Staphylococcus aureus		1280	PRJNA252378						Homo sapiens		SRR1522630	SRS664206											2014-10-22		PRJNA252378						Tissue
SRR1655262	Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus epidermidis clinical isolate: Sample 1068_SEPI	SAMN03197030		SRA201934					RANDOM						2016-06-28							116090602				UW clinical laboratory				82142505;60653681	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/002/SRR1655262											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1655262/SRR1655262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1655262/SRR1655262_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Staphylococcus epidermidis	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/002/SRR1655262		c003fe1ee56c2e93de8c8d3c636f7553;c59cf387419c26390f33076bee7c1e06	SRP049998		1046406	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Staphylococcus epidermidis					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus epidermidis clinical isolate: Sample 1068_SEPI				9606			5fba1d9bdcc0482c27783fee6de9353b		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1655262/SRR1655262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1655262/SRR1655262_2.fastq.gz					182130675	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/002/SRR1655262		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1655262/SRR1655262_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1655262/SRR1655262_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1282			1068_SEPI					1068_SEPI_files						Unknown	1068_SEPI		University of Washington				Homo sapiens	1068_SEPI		2015-07-08		1068_SEPI	SRX761728	Staphylococcus epidermidis		1282	PRJNA267549						Homo sapiens		SRR1655262	SRS746238											2015-07-08		PRJNA267549						missing
SRR1655268	Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus aureus clinical isolate: Sample 1073_SAUR	SAMN03197036		SRA201934					RANDOM						2016-06-28							81061521				UW clinical laboratory				56840766;42826460	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/008/SRR1655268											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1655268/SRR1655268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1655268/SRR1655268_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Staphylococcus aureus	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/008/SRR1655268		ae9bf4a6b9502e0e5e270f66b0912a91;78d0ef21a1e420a225606f0003fa0088	SRP049998		718745	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Staphylococcus aureus					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus aureus clinical isolate: Sample 1073_SAUR				9606			2236372b1412593a555b4a54ad5279f0		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1655268/SRR1655268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1655268/SRR1655268_2.fastq.gz					126600486	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/008/SRR1655268		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1655268/SRR1655268_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1655268/SRR1655268_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1280			1073_SAUR					1073_SAUR_files						Unknown	1073_SAUR		University of Washington				Homo sapiens	1073_SAUR	pathogen;pathogen:bacterium;pathogen:priority	2015-07-08		1073_SAUR	SRX761734	Staphylococcus aureus		1280	PRJNA267549						Homo sapiens		SRR1655268	SRS746248											2015-07-08		PRJNA267549						missing
SRR1655284	Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus haemolyticus clinical isolate: Sample 109_SHAE	SAMN03197052		SRA201934					RANDOM						2016-06-28							160998965				UW clinical laboratory				97908773;97592355	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/004/SRR1655284											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1655284/SRR1655284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1655284/SRR1655284_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Staphylococcus haemolyticus	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/004/SRR1655284		496b0e7f0766383f72b87621fbff7b6c;855a23895e1790577c1a503e6620458e	SRP049998		1184266	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Staphylococcus haemolyticus					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus haemolyticus clinical isolate: Sample 109_SHAE				9606			e981ea9e0f927cd8dd38abaa59296361		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1655284/SRR1655284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1655284/SRR1655284_2.fastq.gz					217731014	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/004/SRR1655284		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1655284/SRR1655284_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1655284/SRR1655284_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1283			109_SHAE					109_SHAE_files						Unknown	109_SHAE		University of Washington				Homo sapiens	109_SHAE		2015-07-08		109_SHAE	SRX761750	Staphylococcus haemolyticus		1283	PRJNA267549						Homo sapiens		SRR1655284	SRS746259											2015-07-08		PRJNA267549						missing
SRR1655521	Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus epidermidis clinical isolate: Sample 1312_SEPI	SAMN03197289		SRA201934					RANDOM						2016-06-28							138404261				UW clinical laboratory				84802414;83655407	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/001/SRR1655521											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1655521/SRR1655521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1655521/SRR1655521_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Staphylococcus epidermidis	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/001/SRR1655521		57da5e75c62cdec3eb8321fb6a192ce0;c9db79343b64c7431eaa7f4732525012	SRP049998		1006715	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Staphylococcus epidermidis					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus epidermidis clinical isolate: Sample 1312_SEPI				9606			c446b972cf7bd94bf99312ee7c7e1485		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1655521/SRR1655521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1655521/SRR1655521_2.fastq.gz					181471982	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/001/SRR1655521		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1655521/SRR1655521_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1655521/SRR1655521_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1282			1312_SEPI					1312_SEPI_files						Unknown	1312_SEPI		University of Washington				Homo sapiens	1312_SEPI		2015-07-08		1312_SEPI	SRX761987	Staphylococcus epidermidis		1282	PRJNA267549						Homo sapiens		SRR1655521	SRS746497											2015-07-08		PRJNA267549						missing
SRR1656295	Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus haemolyticus clinical isolate: Sample 855_SHAE	SAMN03198063		SRA201934					RANDOM						2016-06-28							66069172				UW clinical laboratory				40633834;39610577	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/005/SRR1656295											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1656295/SRR1656295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1656295/SRR1656295_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Staphylococcus haemolyticus	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/005/SRR1656295		555e50f4a4cb972d91ab9d916d112e7d;5708d45467d5df3c1a0eaf00d90dcf50	SRP049998		481185	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Staphylococcus haemolyticus					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Staphylococcus haemolyticus clinical isolate: Sample 855_SHAE				9606			0e549cac07dd392c1511297f7dfc1be7		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1656295/SRR1656295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1656295/SRR1656295_2.fastq.gz					87047315	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/005/SRR1656295		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1656295/SRR1656295_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1656295/SRR1656295_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;1283			855_SHAE					855_SHAE_files						Unknown	855_SHAE		University of Washington				Homo sapiens	855_SHAE		2015-07-08		855_SHAE	SRX762761	Staphylococcus haemolyticus		1283	PRJNA267549						Homo sapiens		SRR1656295	SRS747273											2015-07-08		PRJNA267549						missing
SRR1656353	Illumina HiSeq 2000 sequencing: Whole genome seq of Klebsiella pneumoniae clinical isolate: Sample 912_KPNE	SAMN03198121		SRA201934					RANDOM						2016-06-28							136658551				UW clinical laboratory				84061908;82313816	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/003/SRR1656353											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1656353/SRR1656353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1656353/SRR1656353_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/003/SRR1656353		540616413048db6c186477ebd0faa708;74a5f42ee413c010e0b659b4a7612445	SRP049998		995586	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Klebsiella pneumoniae					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Klebsiella pneumoniae clinical isolate: Sample 912_KPNE				9606			03c8de6a727ee24dcaa571b51b4f8044		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1656353/SRR1656353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1656353/SRR1656353_2.fastq.gz					180974084	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/003/SRR1656353		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1656353/SRR1656353_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1656353/SRR1656353_2.fastq.gz	1;131567;2;1224;1236;91347;543;2890311;570;573			912_KPNE					912_KPNE_files						Unknown	912_KPNE		University of Washington				Homo sapiens	912_KPNE	pathogen;pathogen:bacterium	2015-07-08		912_KPNE	SRX762819	Klebsiella pneumoniae		573	PRJNA267549						Homo sapiens		SRR1656353	SRS747327											2015-07-08		PRJNA267549						missing
SRR1656369	Illumina HiSeq 2000 sequencing: Whole genome seq of Enterobacter cloacae clinical isolate: Sample 921_ECLO	SAMN03198137		SRA201934					RANDOM						2016-06-28							38500134				UW clinical laboratory				23383678;23120125	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR165/009/SRR1656369											ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1656369/SRR1656369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1656369/SRR1656369_2.fastq.gz							USA: WA	Pathogen.cl	Pathogen: clinical or host-associated sample from Enterobacter hormaechei subsp. oharae	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/009/SRR1656369		1a5eb452c5dd40ffd582ac9696d2931c;9c7ee5f9586d37b8ab9a97ddd448dd89	SRP049998		296520	Bacterial isolates from intensive care units								Pathogen: clinical or host-associated sample from Enterobacter hormaechei subsp. oharae					Illumina HiSeq 2000							Illumina HiSeq 2000 sequencing: Whole genome seq of Enterobacter cloacae clinical isolate: Sample 921_ECLO				9606			90700f315166e7d63088fa0a47c6f7e1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1656369/SRR1656369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1656369/SRR1656369_2.fastq.gz					57403209	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR165/009/SRR1656369		PAIRED										dcc_compare												public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1656369/SRR1656369_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1656369/SRR1656369_2.fastq.gz	1;131567;2;1224;1236;91347;543;547;354276;158836;301102			921_ECLO			oharae		921_ECLO_files						Unknown	921_ECLO		University of Washington				Homo sapiens	921_ECLO	pathogen;pathogen:bacterium	2015-07-08		921_ECLO	SRX762835	Enterobacter hormaechei subsp. oharae		301102	PRJNA267549						Homo sapiens		SRR1656369	SRS747346											2015-07-08		PRJNA267549						missing
SRR1763652	Illumina HiSeq 2000 paired end sequencing	SAMN03287024	Staphylococcus sp. HMSC13A10	SRA233553					unspecified						2015-06-19							706646348								464202451;464016797	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR176/002/SRR1763652											ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1763652/SRR1763652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1763652/SRR1763652_2.fastq.gz						1318287600000		Generic	Sample from Staphylococcus sp. HMSC13A10	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1763652		e3cf87947dd8ac15b323a8d91c18ec02;1a9b51fcfccc3ed5be226be2aeb9c9ef	SRP052530		4895116	HMP reference genome								Sample from Staphylococcus sp. HMSC13A10					Illumina HiSeq 2000							Illumina HiSeq 2000 paired end sequencing	0						80c48897c66dc4eaf6506b8a27aed208		ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1763652/SRR1763652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1763652/SRR1763652_2.fastq.gz					979023200	WGS					GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1763652		PAIRED										dcc_compare									400			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/002/SRR1763652/SRR1763652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/002/SRR1763652/SRR1763652_2.fastq.gz	1;131567;2;1783272;1239;91061;1385;90964;1279;91994;1581093			452647					452681							452648		WUGSC					2880434351		2015-06-05		HMSC13A10	SRX845815	Staphylococcus sp. HMSC13A10		1581093	PRJNA269862								SRR1763652	SRS821529											2015-06-05		452526						urinary tract
